text
"Kelleran Beq => Kelleran Beq is a Jedi Master who rescued Grogu from Order 66 with the help of the Royal Naboo Security Forces. The character has been portrayed by Ahmed Best in The Mandalorian, reprising his role from the 2020 web-based children's game show Star Wars: Jedi Temple Challenge."
Sio Bibble => Sio Bibble is the Governor of Naboo. The character has been portrayed by Oliver Ford Davies in Episodes I-III.
"Depa Billaba => Depa Billaba is a Jedi Master on the Jedi High Council who falls into a six-month coma after an encounter with General Grievous on Haruun Kal. While recovering, she forms a bond with Padawan Caleb Dume (who will later become known as Kanan Jarrus), whom she takes on as her apprentice. She sacrifices herself during Order 66 to save her Padawan. The character has been portrayed by Dipika O'Neill Joti in Episodes I-II, and voiced by Archie Panjabi in The Bad Batch."
Zorii Bliss => Zorri Bliss is a leader of a group of spice-smugglers from the planet Kijimi and a past love interest of Resistance pilot Poe Dameron. She later was among the many who assisted the Resistance in the air battle against the Sith Eternal forces over Exegol. The character has been portrayed by Keri Russell in Episode IX.
"Lux Bonteri => Lux Bonteri is son of Separatist senator Mina Bonteri, and freedom fighter during the Clone Wars; love interest of Ahsoka Tano. After his mother's assassination, he becomes the representative of his homeworld Onderon in the Galactic Senate. The character has been voiced by Jason Spisak in The Clone Wars."
"Bossk => Bossk is a notorious Trandoshan bounty hunter who is one of the six summoned by Darth Vader to track down the Millennium Falcon. He is also seen in Jabba's Palace. Bossk is the son of bounty hunter Cradossk and is known for his hatred and hunting of Wookiees, with a particular vendetta against the Wookiee Chewbacca. During the Clone Wars, he mentors and serves as a bodyguard to a young Boba Fett, eventually joining his syndicate of bounty hunters. The character has been portrayed by Alan Harris in Episodes V-VI, and voiced by Dee Bradley Baker in The Clone Wars. In the fourth draft of The Empire Strikes Back, Bossk was written as a slimy, tentacled monster with two huge bloodshot eyes in a soft baggy face. Concept art of Bossk was drawn by artist Ralph McQuarrie in either late 1978 or early 1979.The head, feet, and arms of the character were recycled from the Mos Eisley cantina scene in A New Hope and sculpted by make-up artist Stuart Freeborn. The outfit used for the character was a High-Altitude Windak Pressure Suit used by the Royal Air Force in the 1960s and was recycled from the 1966 Doctor Who serial The Tenth Planet. An insignia was applied to the shoulder of the costume to give the appearance that Bossk was a part of an ""organized unit."" His weapon was made from a Webley-Schermuly Riot gun with various add-ons.Bossk is mentioned in Solo: A Star Wars Story, when Val complains to her husband Tobias Beckett about hiring Han Solo and Chewbacca instead of experienced mercenaries such as Bossk. In earlier drafts, Bossk was written in as a member of the Enfys Nest's Cloud Riders who abandons her at the end of movie. Screenwriter Jonathan Kasdan ""fought long and hard"" to include this in Solo but was overruled."
Bix Caleen => Bix Caleen is a mechanic and black market dealer who is Andor's ally. The character has been portrayed by Adria Arjona in Andor.
Cid Scaleback => Cid Scaleback (full first name Ciddarin) is a former Jedi informant who provides the Bad Batch with mercenary missions in the aftermath of the Clone Wars. The character has been voiced by Rhea Perlman in The Bad Batch.
"Rush Clovis => Rush Clovis is a Separatist Senator who represents the planet Scipio in the Galactic Senate, as well as a former suitor of Padmé Amidala though it is made clear he never really knew her. When the Clone Wars broke out, he became a delegate of the InterGalactic Banking Clan. During the Battle of Scipio, he sacrifices himself to save Padmé. The character has been voiced by Robin Atkin Downes in The Clone Wars."
"Commander CC-2224 ""Cody"" => CC-2224, or ""Cody"", is a clone Commander of the 212th Attack Battalion, serving under Obi-Wan Kenobi during the Clone Wars. Following the Battle of Utapau, he unwillingly betrays and attempts to kill Kenobi when Order 66 is issued. The character has been portrayed by Temuera Morrison in Episode III, and voiced by Dee Bradley Baker in The Clone Wars and The Bad Batch."
"Kaydel Ko Connix => Kaydel Ko Connix is a junior controller in the Resistance during the sequel trilogy.The character has been portrayed by Billie Lourd, daughter of Carrie Fisher, in Episodes VII-IX."
"Eno Cordova => Eno Cordova is a Jedi Master, presumed survivor of Order 66, and former mentor of Cere Junda and owner of BD-1. He discovered an ancient vault built by the Force-sensitive Zeffo on the planet Bogano, where he hid a Jedi Holocron containing a list of Force-sensitive children, in the hopes that it could someday help rebuild the Jedi Order. The character has been voiced by Tony Amendola in Jedi: Fallen Order and Jedi: Survivor."
"CT-9904 ""Crosshair"" => CT-9904, or ""Crosshair"", is a deformed clone trooper and member of Clone Force 99. He is the team's sniper, possessing genetic mutations that give him exceptional eyesight. He is the only member of Clone Force 99 whose biochip is activated when Order 66 is issued, causing him to turn on his squadmates after they rebel against the newly formed Galactic Empire. Crosshair is later put in charge of a unit of conscripted Imperial soldiers, and tasked with hunting down the Bad Batch. Though he eventually learns about his biochip and removes it, he continues to willingly serve the Empire, believing that attempting to fight it is useless and holding a grudge against the Bad Batch for abandoning him. After being forced to work with the Bad Batch to survive Tipoca City's destruction, Crosshair partially makes amends with his former squadmates, but still refuses to join them. The character has been voiced by Dee Bradley Baker in The Clone Wars and The Bad Batch."
"Salacious B. Crumb => Salacious B. Crumb is a Kowakian monkey-lizard in Jabba the Hutt's court.The character has been performed by Tim Rose in Episode VI, with his voice provided by Mark Dodson. Rose's antics controlling the Crumb puppet led to an increase in the character's prominence."
"Figrin D'an => Figrin D'an is the leader of the Bith band ""Figrin D'an and the Modal Nodes"", playing in the Mos Eisley cantina. The character has been portrayed by Rick Baker in Episode IV."
"Biggs Darklighter => Biggs Darklighter is a pilot for the Rebel Alliance and a childhood friend of Luke Skywalker. In the Battle of Yavin, Darklighter was shot down and killed by Darth Vader. The character has been portrayed by Garrick Hagon in Episode IV."
"The Daughter => One of the Mortis gods, the Daughter is the embodiment of the light side of the Force, child of the Father, and sister to the Son. She is obedient of her father and helps him test Anakin Skywalker to see whether he is the Chosen One and can replace the Father. She ultimately sacrifices herself to save her father from her brother and manages to also save Ahsoka Tano, who had been corrupted by the latter, before dying. She is believed to have been reincarnated as Morai, an owl who is seen accompanying Ahsoka several times and to whom she claims she owes her life. The character has been voiced by Adrienne Wilkinson in The Clone Wars."
"Dengar => Dengar is a Corellian bounty hunter summoned by Darth Vader to hunt for the Millennium Falcon, and he is also briefly visible later in Jabba's Palace. During the Clone Wars, Dengar is part of a syndicate of bounty hunters betrayed by Asajj Ventress on the planet Quarzite. The character has been portrayed by Morris Bush in Episodes V-VI, and voiced by Simon Pegg in The Clone Wars. Dengar attempts to capture Han Solo and Chewbacca in the 2015 Star Wars Marvel comics series story-line ""Showdown on the Smuggler's Moon"" and makes appearances in the Star Wars: Darth Vader comic series as well. In the Aftermath novels, Dengar both battles and befriends fellow bounty hunter Mercurial Swift, before joining Jas Emari to rescue Norra Wexley during the Battle of Jakku, and receives a pardon from the New Republic."
"DJ => DJ, an acronym for ""Don't Join"", is a slicer who assists and then betrays Finn and Rose Tico on their mission aboard the First Order flagship, the Mega-class Star Dreadnought Supremacy. The character has been portrayed by Benicio del Toro in Episode VIII."
"Tan Divo => Tan Divo is a Coruscant police inspector during the Clone Wars, often displaying a pompous attitude. After the end of the Clone Wars, Divo lived on Alderaan and died when the first Death Star blew up the planet in an event known as ""The Disaster"". The character has been voiced by Tom Kenny in The Clone Wars."
"Lott Dod => Lott Dod is a Neimoidian senator of the Trade Federation, representing the trade conglomerate's interests in the Galactic Senate. The character has been portrayed by Silas Carson in Episode I (voiced by Toby Longworth), and voiced by Gideon Emery in The Clone Wars."
"Jan Dodonna => Jan Dodonna is a general and leader of the Rebel base on Yavin 4 who plans the attack on the first Death Star.The character has been portrayed by Alex McCrindle in Episode IV, voiced by Michael Bell in Rebels, and portrayed by Ian McElhinney in Rogue One. In Episode IV, he is also the first character to utter the phrase, ""May the Force be with you""."
"Cin Drallig => Cin Drallig is a Jedi Master who serves as the battlemaster and head of security for the Jedi Temple in the final days of the Clone Wars. He is killed by Darth Vader during the siege of the Jedi Temple. The character has been portrayed by Nick Gillard in Episode III, and voiced by Robin Atkin Downes in The Clone Wars."
Rio Durant => Rio Durant is an Ardennian pilot and long-time associate of criminals Tobias and Val Beckett. He is killed during a failed Coaxium heist for the Crimson Dawn. The character has been voiced by Jon Favreau in Solo.
Tala Durith => Tala Durith is a disillusioned Imperial officer on Mapuzo who aids Ben Kenobi and Princess Leia via the Path.The character has been portrayed by Indira Varma in Obi-Wan Kenobi.
"CT-1409 ""Echo"" => CT-1409, or ""Echo"", is an ARC Trooper and member of Domino Squad and the 501st Legion, who is seemingly killed in the Battle of Lola Sayu. In reality, however, he was captured and used against his will as a pawn by the Separatists for their campaign on Anaxes. After being rescued by Captain Rex and the Bad Batch, he plays a key role in leading the Republic to victory in the battle of Anaxes, before joining Clone Force 99 as its latest member. Following Order 66, Echo along with most of the team rebel against the Empire and become mercenaries. The character has been voiced by Dee Bradley Baker in The Clone Wars and The Bad Batch."
"The Eighth Brother => The Eighth Brother is a masked Terellian Jango Jumper who trailed the former Sith Lord Darth Maul to the planet Malachor, before falling to his death attempting to flee from the combined might of Maul, Kanan Jarrus, and Ahsoka Tano. The character has been voiced by Robbie Daymond in Rebels."
"Morgan Elsbeth => Morgan Elsbeth is a former protégé of Grand Admiral Thrawn who leads a small Imperial Remnant on the planet Corvus and a survivor of the Nightsisters. She is targeted by Ahsoka Tano, who eventually defeats her and liberates the town of Calodan with Din Djarin's help, before interrogating her for Thrawn's whereabouts. Later, Elsbeth will be freed by her allies Baylan Skoll and Shin Hati. She hires Marrok, a former Inquisitor to kill Ahsoka and free Thrawn from his exile. Despite Marrok's death, Elsbeth, Skoll and Hati go on Peridea and find Thrawn and the Great Mothers. During the battle on Peridea, Elsbeth is killed by Ahsoka. The character has been portrayed by Diana Lee Inosanto in The Mandalorian and Ahsoka."
"Embo => Embo is a Kyuzo bounty hunter that works for the highest bidder, but has a sense of honor. His weapons include a bowcaster and his hat, which he uses as both a boomerang and board. The character has been voiced by Dave Filoni in The Clone Wars."
"Galen Erso => Galen Erso is an Imperial research scientist and the father of Jyn Erso. As prime designer of the Death Star, Erso supplies information on a critical weakness which he had deliberately included in the weapon's design to the Rebellion, allowing an attack on the seemingly invulnerable battle station. Despite this, he is later mortally wounded by the Rebels in an attack on an Imperial base on Eadu, and gets to briefly reunite with his daughter before dying. The character has been portrayed by Mads Mikkelsen in Rogue One."
Haja Estree => Haja Estree is a human male con artist who worked on the planet Daiyu during the reign of the Galactic Empire. The character has been portrayed by Kumail Nanjiani in Obi-Wan Kenobi.
"Cornelius Evazan => Dr. Cornelius Evazan is a character who antagonizes Luke Skywalker and is subsequently attacked with a lightsaber by Obi-Wan Kenobi in the Mos Eisley cantina. He is a human male with a heavily scarred face, accompanied by his Aqualish associate Ponda Baba. He claims to be a wanted man who has the death sentence on 12 systems. Evazan also bumps into Jyn Erso and threatens her on the streets of Jedha in Rogue One.The character has been portrayed by Alfie Curtis in Episode IV, and by Michael Smiley in Rogue One."
"Onaconda Farr => Onaconda Farr is a senator from Rodia initially aligned with the CIS, before eventually returning to the Republic thanks to his old friend and fellow Senator Padmé Amidala. He is later killed with a poisoned drink by his personal aide, Lolo Purs, who held him responsible for bringing the war to Rodia. The character has been portrayed by Zuraya Hamilton in Episode II, and voiced by Dee Bradley Baker in The Clone Wars."
"The Father => One of the three Mortis gods, the Father represents the balance of the Force, between his Daughter, who embodies the light side of the Force, and his Son, who embodies the dark side. After growing old, he lures Anakin Skywalker, Obi-Wan Kenobi, and Ahsoka Tano to Mortis in order to test the former and see if he is indeed the ""Chosen One"" and will bring balance to the Force. He eventually becomes convinced of this, but Anakin refuses his offer to stay on Mortis and become his successor. The Father later commits suicide, which renders the Son mortal and allows Anakin to kill him for all the harm he had done. The character has been voiced by Lloyd Sherr in The Clone Wars."
"The Fifth Brother => The Fifth Brother is the second Inquisitor introduced in Rebels. A gray-skinned humanoid, he and the Seventh Sister are dispatched to hunt down the crew of the Ghost after the death of the Grand Inquisitor. They are both ultimately killed by Maul on Malachor. The character has been voiced by Philip Anthony-Rodriguez in Rebels, and portrayed by Sung Kang in Obi-Wan Kenobi."
"Kit Fisto => Kit Fisto is a Nautolan Jedi Master and member of the Jedi Council. He dies when attempting to arrest Darth Sidious. The character has been portrayed by Zachariah Jensen and Daniel Zizmor in Episode II, by Ben Cooke in Episode III, and voiced by Phil LaMarr in The Clone Wars. Fisto was first developed as a male Sith concept by concept artist Dermot Power. When the alien Sith apprentice idea was abandoned, Power revisited the tentacle-headed alien as a Jedi, with a less malevolent face, yet still with an imposing presence.He was initially planned to die at the hands of treacherous clone troopers in Order 66."
"CT-27-5555 ""Fives"" => CT-27-5555, or ""Fives"", is an ARC Trooper and member of the Domino Squad and the 501st Legion, who participates in numerous battles of the Clone Wars. After witnessing his close friend Clone Trooper Tup unwittingly executing Jedi General Tiplar during the Battle of Ringo Vinda, Fives goes to great lengths to find answers for Tup's actions, ultimately leading to his discovery of Order 66. However, because of this, Palpatine frames him for an assassination attempt. Before he could reveal what he learned to Captain Rex and Anakin Skywalker, Fives is killed by Commander Fox under Palpatine's orders.The character has been voiced by Dee Bradley Baker in The Clone Wars."
"The Fourth Sister => The Fourth Sister is the second Inquisitor introduced in Obi-Wan Kenobi. She was originally a Jedi Knight, but fell to the dark side of the Force and joined the Galactic Empire by becoming part of the Inquisitorius, Jedi hunters at the service of Darth Vader to hunt the Jedi into extinction. The Fourth Sister is later involved in trying to track down Obi-Wan Kenobi, a survivor of Order 66. The character has been portrayed by Rya Kihlstedt in Obi-Wan Kenobi."
"Babu Frik => Babu Frik is an Anzellan droidsmith on Kijimi who helps Rey, Finn and Poe Dameron decrypt a message inside C-3PO's memory. He later survives the Sith Eternal's destruction of Kijimi and is present at the Battle of Exegol. The character has been voiced by Shirley Henderson in Episode IX. Henderson later voiced other Anzellan droidsmiths in season 3 of The Mandalorian."
"Garsa Fwip => Garsa Fwip is the Twi'lek owner of The Sanctuary, a cantina in Mos Espa on Tatooine in the years following the fall of the Empire. She briefly interacted with Boba Fett after he assumed control of Jabba's criminal empire, before being killed by the Pykes in the ensuing power struggle. The character has been portrayed by Jennifer Beals in The Book of Boba Fett."
"Adi Gallia => Adi Gallia is a Tholothian Jedi Master and member of the Jedi Council. Gallia is killed by Savage Oppress during the Clone Wars. She also appears as a disembodied voice empowering Rey to face the rejuvenated Darth Sidious. The character has been portrayed by Gin Clarke in Episode I, and voiced by Angelique Perrin in The Clone Wars and Episode IX."
Yarna d'al' Gargan => Yarna d'al' Gargan is a Askajian dancer who is enslaved to Jabba the Hutt.The character has been portrayed by Claire Davenport in Episode VI.
Garindan => Garindan is a Kubaz spy who leads Imperial stormtroopers to the Millennium Falcon.The character has appeared in Episode IV.
"Steela Gerrera => Steela Gerrera is the sister of Saw Gerrera, who was part of his rebellion against the Separatists on Onderon during the Clone Wars, and was killed by a droid gunship during the final battle while risking her life to save King Dendup. Her death deeply affected her brother. The character has been voiced by Dawn-Lyen Gardner in The Clone Wars."
"The Grand Inquisitor => The Grand Inquisitor is an unnamed Jedi of the Pau'an species who becomes disillusioned with the Jedi Order due to the actions of the Jedi Council during the Clone Wars, and ultimately defects from it during Order 66, joining the Galactic Empire. Trained by Darth Vader alongside the other Inquisitors, he is tasked with hunting down all remaining Jedi throughout the galaxy, a mission which eventually brings him into conflict with Jedi Padawan Kanan Jarrus, the leader of a Rebel cell on the planet Lothal. Following his defeat by Jarrus, the Grand Inquisitor opts to commit suicide to avoid Vader's punishment for his failure. Later, his redemeed spirit, known as the Sentinel, helps Jarrus complete his Jedi training in order to become a Jedi Knight, before being enslaved by the Sith as a Temple Guard once more. The character has been voiced by Jason Isaacs in Rebels. The Grand Inquisitor received positive critical reception, leading to interest in him reprising his role in live-action media on Disney+. Ultimately, Rupert Friend was cast as the Grand Inquisitor, portraying the character in his first live-action appearance in Obi-Wan Kenobi."
"Commander CC-1004 ""Gree"" => CC-1004, or ""Gree"", is a clone Commander of the 41st Elite Corps, serving under Jedi Luminara Unduli during the Clone Wars. He takes part in the Battle of Kashyyyk and attempts to carry out Order 66 by executing Yoda, but the Jedi Master senses his intentions and swiftly decapitates him and another trooper. The character has been voiced by Temuera Morrison in Episode III, and voiced by Dee Bradley Baker in The Clone Wars."
"Captain CC-5576-39 ""Gregor"" => CC-5576-39, or ""Gregor"", is a clone Commando thought to have died in the Battle of Sarrish. Stricken with amnesia and living on Abafar, he is later told by Colonel Meebur Gascon that he is a clone trooper, and seemingly sacrifices himself to help the Colonel and his droids to get off Abafar to save many Republic lives. However, he survives this ordeal and eventually returns to the Republic, after which he removes his biochip, so that he would not be forced to carry out Order 66. When the Republic is reorganized into the Empire after the end of the Clone Wars, Gregor is forced to train conscripted Imperial soldiers, until the Bad Batch rescue him. Years later, Gregor ends up in the Seelos system with fellow retired clones Rex and Wolffe, and is shown to have developed some eccentric tendencies. He aids a group of rebels against Imperial forces in a skirmish on the planet, and later takes part in a battle to free the planet Lothal from Imperial occupation, though he is fatally wounded by an Imperial technician during the battle. The character has been voiced by Dee Bradley Baker in The Clone Wars, Rebels, and The Bad Batch."
"Nute Gunray => Nute Gunray is the Neimoidian Viceroy of the Trade Federation whose invasion of Naboo is supported by Darth Sidious. His animosity towards Padmé Amidala leads him to join the Separatist Alliance as one of its high-ranking members. Following Count Dooku's death, Gunray was sent with the other Separatist Council leaders to Mustafar by General Grievous where they are eventually executed by Darth Vader. The character has been portrayed by Silas Carson in Episodes I-III, and voiced by Tom Kenny in The Clone Wars. George Lucas, a longtime Democrat, is believed to have created the name based on two famous Republican Party figures he did not care for: Newt Gingrich and Ronald Reagan."
"Rune Haako => Rune Haako is Nute Gunray's right-hand man. He is a high-ranking member of the Trade Federation the Separatist Council. He is killed along with the other Separatist leaders on Mustafar by Darth Vader. The character has been portrayed by Jerome Blake and James Taylor (voice) in Episode I, by Alan Ruscoe and Chris Truswell (voice) in Episode II, and by Sandy Thompson in Episode III."
"Shin Hati => Shin Hati is the apprentice of former Jedi Baylan Skoll, who found Hati after himself surviving Order 66 and fleeing into the Unknown Regions. During the era of the New Republic, both operate as Dark Jedi mercenaries in search of power, working with Morgan Elsbeth. After the battle on Peridea, Hati stays to lead the Peridea bandits. Her name is an allusion to the celestial wolf Hati in Norse mythology, the companion of the celestial wolf Sköll.The character has been portrayed by Ivanna Sakhno in Ahsoka."
Valin Hess => Valin Hess is an Imperial officer who used to have Migs Mayfeld as a soldier. He encounters Mayfield again when he and Din Djarin infiltrate an Imperial rhydonium refinery on Morak to discover Moff Gideon's whereabouts and is killed by his former soldier just as he recognizes him because he insulted the soldiers killed during Operation: Cinder. The character has been portrayed by Richard Brake in The Mandalorian.
"""Hunter"" => Sergeant ""Hunter"" is a deformed clone trooper and commander of Clone Force 99. He has genetic mutations that give him enhanced senses, such as tracking and feeling electromagnetic signals. During Order 66, after witnessing Jedi Master Depa Billaba's death, he lets her Padawan, Caleb Dume, escape. After the formation of the Empire, Hunter, along with most of Clone Force 99, rebels and escapes Kamino with a young unaltered clone named Omega. They become mercenaries, and Hunter forms a strong father-daughter relationship with Omega, leading him to want to quit being a soldier to give her a normal life. The character has been voiced by Dee Bradley Baker in The Clone Wars and The Bad Batch."
IG-88B => The IG-88 line was a derivative of the IG-86 sentinel droids used during the Clone Wars. IG-88B later became one of the galaxy's most infamous bounty hunters.
"Chirrut Îmwe => Chirrut Îmwe is a blind warrior who believes in the Force and is said to be one of the Guardians of the Whills. He aids the Rebel Alliance in stealing the plans for the Death Star in Rogue One, and he is killed during the Battle of Scarif. The character has been portrayed by Donnie Yen in Rogue One."
Jannah => Jannah is a former First Order stormtrooper originally designated as TZ-1719 who joins the Resistance and befriends Finn. Later Jannah leaves with Lando to find her family  The character has been portrayed by Naomi Ackie in Episode IX.
"CT-5597 ""Jesse"" => CT-5597, or ""Jesse"", is an ARC Trooper within the 501st Legion who fights in many battles throughout the Clone Wars. During the Siege of Mandalore, he is captured by Darth Maul to be used as bait in luring Ahsoka Tano to him, but is eventually rescued. When Order 66 is issued, Jesse is among the clones to attempt to execute Ahsoka, as well as Rex after he has his chip removed and sides with her. Along with all the other troopers aboard, Jesse is killed when the Venator-class Star Destroyer Tribunal they are on crashes on a small moon, and is buried by Ahsoka and Rex. The character has been voiced by Dee Bradley Baker in The Clone Wars and Tales of the Jedi."
"Dexter Jettster => Dexter Jettster is the Besalisk owner of Dex's Diner, and an old friend of Obi-Wan Kenobi, who provides Kenobi with information regarding the planet Kamino.The character has been voiced by Ronald Falk in Episode II."
Tiaan Jerjerrod => Moff Tiaan Jerjerrod is the commanding officer of the second Death Star. Jerjerrod is tasked by Darth Vader to hurry the completion of the second Death Star and warned that the Emperor is not as forgiving as Vader.The character has been portrayed by Michael Pennington in Episode VI.
"Cere Junda => Cere Junda is a former Jedi Knight who trained Trilla Suduri, survivor of Order 66, and the co-pilot of the Stinger Mantis. She becomes the mentor figure and master for Cal Kestis, while trying to escape her troubled past and resume her own role as a Jedi. The character has been voiced by Debra Wilson in Jedi: Fallen Order and Jedi: Survivor."
"Alexsandr Kallus => Agent Alexsandr Kallus is a former member of the Imperial Security Bureau who led the efforts to suppress an uprising on the planet Lothal and developed a rivalry with Zeb Orrelios because Kallus took part in the attacks that wiped out much of his kind. He eventually begins to question his morality and loyalty to the Empire after he and Zeb are forced to work together to survive upon being stranded on a remote planet, near Geonosis. By the time Thrawn is promoted to Grand Admiral, Kallus has become a spy for the Rebel Alliance, and fully defects once his treason is discovered. Kallus plays a major role in the liberation of Lothal from Imperial occupation, and ends up befriending Zeb. The character has been voiced by David Oyelowo in Rebels."
"Syril Karn => Syril Karn is a Deputy Inspector for Preox-Morlana (Pre-Mor) Authority, a corporate conglomerate in charge of a trade sector. Karn works for Pre-Mor's security services and is determined to capture Andor after he is suspected of murdering two Pre-Mor security employees. The character has been portrayed by Kyle Soller in Andor. Soller described his character as having ""an extreme sense of need to impress, and fill a hole in himself. And so that really is about ascending to the top of whatever field he's in. The field he's chosen is one of restriction and complete control, and one of domination."""
"Kassius Konstantine => Admiral Kassius Konstantine is an Imperial Navy officer who assists the Inquisitors, Darth Vader, and Grand Admiral Thrawn in pursuing the Rebels. He is killed during the Battle of Atollon. The character has been voiced by Dee Bradley Baker in Rebels."
Katuunko => Katuunko is the Toydarian monarch who aids the Republic during the Clone Wars; killed by Savage Oppress after the Battle of Sullust. The character has been voiced by Brian George in The Clone Wars.
Cinta Kaz => Cinta Kaz is a human female who was a rebel within a network operated by Luthen Rael in resistance to the Galactic Empire. The character has been portrayed by Varada Sethu in Andor.
Agen Kolar => Agen Kolar is an Iridonian Zabrak Jedi Master and member of the Jedi Council. He used to have a green lightsaber like fellow Iridonian Zabrak Jedi Master Eeth Koth but after his Padawan Tan Yuster died during the Geonosian Arena he took his kyber crystal and replaced his green crystal with his Padawan's blue crystal so he could remember him. He is the first Jedi who was killed while  trying to arrest Darth Sidious. The character has been portrayed by Tux Akindoyeni in Episodes II-III.
"Plo Koon => Plo Koon is a Kel Dor Jedi Master and Jedi Council member in the prequel trilogy. He discovered Ahsoka Tano on her homeworld, Shili, and participated in many battles during the Clone Wars. He is killed when his Jedi starfighter is shot down at Cato Neimoidia by his own military escort (a squadron of ARC-170 starfighters led by Captain Jag) as part of Order 66. The character has been portrayed by Alan Ruscoe in Episode I, by Matt Sloan in Episodes II-III, and voiced by James Arnold Taylor in The Clone Wars."
"Eeth Koth => Eeth Koth is an Iridonian Zabrak Jedi Master and member of the Jedi Council. He was removed from the Jedi Council at the end of the Clone Wars and intended on leaving the Order, but Order 66 was issued before he could do so. Surviving, he goes into hiding and starts a family, but is eventually tracked down and killed by Darth Vader. The character has been portrayed by Hassani Shapi in Episode I, and voiced by Chris Edgerly in The Clone Wars."
